rating,time,software_type,author,country_id,language,content,url,Sentiment(From Appbot)
1,2018-06-18,google_play,별사탕,147,ko,"이건뭐 앱이 연결이 되야 자전거를 빌리든 뭐든 하지요. 왜 업데이트를해서.. 안하느만 못한걸 해서 사람들이 자전거 빌리다가 
2~30분만에 다 그냥 갔어요!! 뭡니까!!!",https://appbot.co/apps/2127682/reviews/1278249820,negative
1,2018-06-18,google_play,조정연,147,ko,아니 지도가 안보이면 이걸 어떻게 빌리란거야ㅠㅠㅠㅠ,https://appbot.co/apps/2127682/reviews/1278249827,negative
1,2018-06-18,google_play,펭란,147,ko,앱 계속 로딩 하고 30분이상 로그인 오류 몇번 뜨니까 결국 자전거 못타고 걍 버스 타고 퇴근 합니다 욕 나오려고 하네요,https://appbot.co/apps/2127682/reviews/1278249844,negative
1,2018-06-18,google_play,hana,147,ko,세금 도둑이 어디 멀리있는게 아닙니다. 이따위로 만들어놓다니... 사기업이었음 너네 다 짤렸어...,https://appbot.co/apps/2127682/reviews/1278249863,negative
1,2018-06-18,google_play,Google 사용자,147,ko,개빡치게하네 뭔또 업데이트해서 접속하기 더어려워졌냐. 오류는 기본이고 혈압오르게 하네 자전거 하나 맞춰야겠다 그냥,https://appbot.co/apps/2127682/reviews/1278249880,negative
1,2018-06-18,google_play,이종훈,147,ko,이럴꺼면 개편하지마세요 진짜 화나네요,https://appbot.co/apps/2127682/reviews/1278249885,negative
1,2018-06-18,google_play,전승호,147,ko,계속접속도안되는데 출퇴근에이용하라니;; 30분동안시도하다 데이터만다날리고 스트레스만쌓였네!!,https://appbot.co/apps/2127682/reviews/1278249896,negative
1,2018-06-18,google_play,SANG JIN Kim,147,ko,앱이 먹통이 돼서 30분동안 길거리에 서있다가 포기하고 그냥 걸어갑니다. 홈페이지에서 대신 대여하라는데 홈페이지도 먹통이네요.,https://appbot.co/apps/2127682/reviews/1278249903,negative
1,2018-06-18,google_play,Minjun S,147,ko,"네트워크 관리 거지같이하네 뭔놈의 사이트가 격일로 열리질않나 반납했더니 통신오류뜨고 연체료내라하고 잠겨서 꺼내지도 못하고 2시간동안 
쓰지도못하게하네 내돈내고 타는데 무료도 아닌게 타지도 못하게하내",https://appbot.co/apps/2127682/reviews/1278249906,negative
1,2018-06-18,google_play,Google 사용자,147,ko,"업데이트를 할거면 사전에 테스트를 제대로 진행하셔야죠 퇴근길에 이용하려고 결제한건데 사전 공지도없이 퇴근시간에 통신오류가 나면 
어떡하나요 고객센터는 전화도 안받고 여전히 어떠한 공지도 없고 한동앙 잘 이용했는데 실망이 이만저만 아니네요",https://appbot.co/apps/2127682/reviews/1278249915,negative
1,2018-06-18,google_play,WS C,147,ko,"무슨 이 어플만 네트워크 오류가 이렇게 많이나고 겨우겨우 결제는 됐는데 돈만 빠져나가고 이용권은 없는걸로 나오고 계속 렉걸려서 화면도 
안넘어가고 진짜 심하네요ㅡㅡ",https://appbot.co/apps/2127682/reviews/1278249926,negative
1,2018-06-18,google_play,정벙수,147,ko,진짜 이런걸 어플이라고 만들었냐 뭐만하면 에러뜨고 ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278249937,negative
1,2018-06-18,google_play,이은산,147,ko,아니 서버 운영 어떻게 하는 건가요? 엡 로딩하는데 나무 오래걸리네요 자잔거 하나 빌리는데 뭐가 이렇게 오래걸리는지 욕이 다나오네요.,https://appbot.co/apps/2127682/reviews/1278249944,negative
1,2018-06-18,google_play,김영준,147,ko,서버관리안하냐,https://appbot.co/apps/2127682/reviews/1278249956,negative
1,2018-06-18,google_play,심윤보,147,ko,뭔 앱이안돼서 홈페이지로 갔더니 로그인도 안돼고 비회원으로 구매하려니까 회원은 로그인하래고 속터져 죽겠다 그냥 뛰어가지 짜증나 죽겠네,https://appbot.co/apps/2127682/reviews/1278249964,negative
1,2018-06-18,google_play,콩떡인절미,147,ko,"앱은 먹통, 웹도 통신장애로 안될거면 미리 공지라도 하든가 ㅋㅋㅋ 앱 개선했다고 한동안 이용 안될거면 왜 앱 개편했죠? 확실히 통신 
문제 없게끔 개발하고서 업뎃을 하든지.. 이도 저도 아닌데 뭐하자는건가요 원래도 구렸지만 이럴거면 안하느니만 못함ㅋㅋㅋ 개인 단말기 
문제인줄 알고 따릉이 앞에서 30분을 헤맸고 이거 타겠다고 일부러 돌아왔는데 덕분에 시간 다 버리고 더운 날 짜증 한 가득 
얻어갑니다^^ 제 일일권 요금 환불해주세요 문의전화도 연걸조차안되고 일왜이렇게하세요",https://appbot.co/apps/2127682/reviews/1278249967,negative
1,2018-06-18,google_play,JiHye Min,147,ko,해도해도 너무하네요 지금 이걸 사용하라고 만든건가 왜 혼자 네트워크 오류에 로그인조차도 안되는지 진짜 성질나네요,https://appbot.co/apps/2127682/reviews/1278249981,negative
1,2018-06-18,google_play,BK in Seoul,147,ko,환불해주세요 에러가 나서 쓸수가 없어요.,https://appbot.co/apps/2127682/reviews/1278249988,negative
1,2018-06-18,google_play,벤닝인,147,ko,아니 무슨 업뎃하고나서 로그인이 안됨?,https://appbot.co/apps/2127682/reviews/1278249995,negative
1,2018-06-18,google_play,안효은,147,ko,지금 오류 장난아니네요.. 한참 로그인 하다가 지하철 탓어요 이럴꺼면 왜 업데이트 한건지.... 정기권 끊은게 아까울정도...,https://appbot.co/apps/2127682/reviews/1278250010,negative
1,2018-06-18,google_play,배영규,147,ko,너무 느리다. 최악이다,https://appbot.co/apps/2127682/reviews/1278250025,negative
2,2018-06-18,google_play,Google 사용자,147,ko,노트3사용자입니다. 자주있는오류같은데 안켜지네요;,https://appbot.co/apps/2127682/reviews/1278250033,negative
1,2018-06-18,google_play,YI Jeon,147,ko,업데이트하고 안되는 경우를 만드면 어떻게 이용하라는건지... 업데이트를 하지를 말지,https://appbot.co/apps/2127682/reviews/1278250041,negative
1,2018-06-18,google_play,블루스톰,147,ko,도대체 앱개발을 이런식으로 하나요? 얼마전에도 그러더니...이용이 안되면 공지를 하던지..전화도 바로 끊기고..,https://appbot.co/apps/2127682/reviews/1278250053,negative
1,2018-06-18,google_play,Subin Kim,147,ko,네트워크오류로 로그인도못하고 이십분간씨름하다가 결국 지하철탐. 거지같이 느려터짐정말,https://appbot.co/apps/2127682/reviews/1278250061,negative
1,2018-06-18,google_play,신현솔,147,ko,따릉이 지금 다오류나고들어가 지지도않고 자전거도 응답안합니다 어떻게해요 이거,https://appbot.co/apps/2127682/reviews/1278250221,negative
1,2018-06-18,google_play,Google 사용자,147,ko,업데이트를 도대체 어떻게한건지 렌탈 진행이안되네 진짜 니네가 사람이냐,https://appbot.co/apps/2127682/reviews/1278250230,negative
1,2018-06-18,google_play,Jenny Lee,147,ko,아놔 업데이트 왜 이따위로 해서 빌리는데 백만년이예여,https://appbot.co/apps/2127682/reviews/1278250240,negative
1,2018-06-18,google_play,Google 사용자,147,ko,앱 너무느려요,https://appbot.co/apps/2127682/reviews/1278250255,negative
1,2018-06-18,google_play,이은기,147,ko,안그래도 쓰래기 어플 업뎃하고 더 쓰래기 됐네 되게 좋아질거처럼 배너 엄청 띄우더니 똥만 싸놨네,https://appbot.co/apps/2127682/reviews/1278250272,negative
1,2018-06-18,google_play,강종욱,147,ko,앱보다 웹으로 하는게 더 빠름...,https://appbot.co/apps/2127682/reviews/1278250281,neutral
1,2018-06-18,google_play,구데기,147,ko,아니 접속조차 안되네ㅡㅡ장난하나,https://appbot.co/apps/2127682/reviews/1278250293,negative
1,2018-06-18,google_play,김나,147,ko,업데이트가 얼마나쓰레기면 퇴근길에 빨리안가면 다 나가는 정류장에 자전거가 꽉차있음,https://appbot.co/apps/2127682/reviews/1278250312,neutral
3,2018-06-18,google_play,Google 사용자,147,ko,아지금 머하자는거이여 ..ㅡㅡ 아 환승할랬는데 아 ㅠ 진자 업뎃하고나서 더안돼고 장난해여지금? 전화도안받고 진자 ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278250321,negative
1,2018-06-18,google_play,JAEYOUNG JUNG,147,ko,"아니 앱 첫 화면이 지도면 어떻게 하나요 로딩도 오래걸리고 외국인은 더더욱 어떻게 타라고 지도를 맨 첫 화면에 띄웁니까 잘 타고 
이용하고 다니던거 새로 바뀌고 로그인도 안 되네요",https://appbot.co/apps/2127682/reviews/1278250328,negative
1,2018-06-18,google_play,SSABU,147,ko,아 잘쓰고있는거 왜바꿔서 안되고 퇴근도못하네,https://appbot.co/apps/2127682/reviews/1278250332,negative
1,2018-06-18,google_play,Vanill,147,ko,이런개뭣같은거받아처먹고세금처먹냐,https://appbot.co/apps/2127682/reviews/1278250340,neutral
1,2018-06-18,google_play,Google 사용자,147,ko,이거 업데이트를 어찌한거길래 이따구입니까 접속도 제대로 안되고 못 쓴날은 환불 받아야겠어요,https://appbot.co/apps/2127682/reviews/1278250348,negative
1,2018-06-18,google_play,권혁진,147,ko,이걸 프로그램 이라고 만들었습니까? 노트8사용하는데 자전거 앞에서 20분째 기다리는중 지내주꺼로 돌려줘요 기능은 안좋아도 그게 더 빨랐어,https://appbot.co/apps/2127682/reviews/1278250352,negative
1,2018-06-18,google_play,최성재,147,ko,와우 어떻게 이렇게 못만들었죠 진짜 자전거 타려다가 자전거 만들어서 타는게 더 좋겠다고 생각하게 되네요,https://appbot.co/apps/2127682/reviews/1278250356,neutral
1,2018-06-18,google_play,이상오,147,ko,업데이트 뭐같이 해놨네 ㅎㅎ 못빌려 발적화,https://appbot.co/apps/2127682/reviews/1278250368,negative
1,2018-06-18,google_play,김경아,147,ko,열리지가 않아요.,https://appbot.co/apps/2127682/reviews/1278250374,negative
1,2018-06-18,google_play,장효정,147,ko,업데이트 왜했어요....켜지지도 않아서 한달권썩고있어..,https://appbot.co/apps/2127682/reviews/1278250378,negative
1,2018-06-18,google_play,김지환,147,ko,"업데이트 이후로 계속 네트워크 오류 뜨고 너무 느리네요.. 뭐 이거 쓴다고 개발자님들이 볼지는 모르겠지만, 본다고 해도 개선하실지는 
더더욱 모르겠지만 혹시 몰라서 리뷰 남겨봅니다",https://appbot.co/apps/2127682/reviews/1278250386,negative
1,2018-06-18,google_play,너,147,ko,"따릉이 자체는 너무좋은데 어플 업데이트 진짜 시급해요... 결제도 너무 불편하고(카드사랑 연동 안되나요..) 어딜 들어가서 뭘 하든 
반응 속도가 진짜 느려서 충격적",https://appbot.co/apps/2127682/reviews/1278250390,negative
1,2018-06-18,google_play,N Kang,147,ko,로그인도 안되고 겨우겨우 로그인되니 큐알도 안 먹히고 빌리지를 못하는데 이거 환불하거나 연장해줘야 하는 거 아닌가요?,https://appbot.co/apps/2127682/reviews/1278250400,negative
2,2018-06-18,google_play,박성진,147,ko,이번 업데이트 쓰레기임 대여수번호도 검새도 안되고 무조건 위치동의 해야만 쓸수있음 쓸때마다 다시 키고 끄기 개귀찮음,https://appbot.co/apps/2127682/reviews/1278250407,negative
1,2018-06-17,google_play,Google 사용자,147,ko,정기권 구매하려해도 구매가안되요. 티지말란건가요?,https://appbot.co/apps/2127682/reviews/1278250411,neutral
1,2018-06-17,google_play,박동환박동환,147,ko,업데이트하면서 문제생겼어여 수정해주세여 네이버지도 OPEN API 인증이 실패됬다는데 앱을 재거하고다시 깔아도 똑같은문제가 생기네여,https://appbot.co/apps/2127682/reviews/1278250421,negative
1,2018-06-17,google_play,Yoshi Yoshi,147,ko,결재 오류 많고 어플이 정신을 못차리네요 해결해주세요,https://appbot.co/apps/2127682/reviews/1278250426,negative
1,2018-06-17,google_play,소금약간,147,ko,어째 갈수록 앱이 퇴보하냐 업뎃 전이 훨씬 간결하고 직관적이었음,https://appbot.co/apps/2127682/reviews/1278250433,negative
4,2018-06-17,google_play,Min Jae Seo,147,ko,"오늘 일단 앱 실행만 시켜봤는데 아주 좋아졌네요~ 일단 첫 화면이 아주 깔끔하고 로딩도 훨씬 빨라진거 같고요~ 다른 기능들은 아직 잘 
모르겠지만요~ 홈화면 들어가기만 하면 GPS 켤꺼냐고 계속 물어보는데 그것만 수정하시면 될 것 같습니다~",https://appbot.co/apps/2127682/reviews/1278250441,neutral
4,2018-06-17,google_play,어수광,147,ko,QR코드 인식 성능이 좋아졌어요~^^,https://appbot.co/apps/2127682/reviews/1278250452,positive
1,2018-06-17,google_play,UPPER JET,147,ko,왜 갑자기 휴대폰결제는 막아놔서 엿을 먹이노,https://appbot.co/apps/2127682/reviews/1278250466,negative
1,2018-06-17,google_play,스피닝유단자,147,ko,"따릉이 6개월결재해서 타다가 1시간 초과되서 추가금 핸드폰으로 결제 완료했는데 추가금이 존재한다고 대여가 불가능하다고 한요 환불을 
해주던가 추가금을 받지를 말던가 내가 찾아간다진짜 전화도 잘안받고....",https://appbot.co/apps/2127682/reviews/1278250473,negative
3,2018-06-15,google_play,러브캐논데일,147,ko,T머니로충전이사라짐,https://appbot.co/apps/2127682/reviews/1278250480,positive
1,2018-06-15,google_play,Holy Light,147,ko,"이걸 이용하면서 로그인에 30분을 잡아먹네요. 암 걸릴 것 같습니다. 프로그래밍 모르는 제가 지금 배워도 이것보단 잘 만들겠네요. 
친인척에게 수주를 줬냐고 의심받기 딱 좋은 앱입니다.",https://appbot.co/apps/2127682/reviews/1278250487,neutral
1,2018-06-15,google_play,한소희,147,ko,"따릉이 애용가입니다 진짜 고작 자전거빌리는데 로딩시간이 이렇게 긴어플은 처음입니다 와이파이빵빵터지는데서 해도 로딩시간이 길고 결제수단 
입력도 이제 왜 핸드폰 결제안되나요? 자전거대여소 보는데도 지도에다가 모든 대여소 다뜨게 해놔가지고 기다리는데 한참입니다 어쩜 이렇게 
비효율적으로 개똥같이 해놨는지 개빡치네요 최악점수드립니다",https://appbot.co/apps/2127682/reviews/1278250499,negative
1,2018-06-15,google_play,Google 사용자,147,ko,사업비 공개하세요. 대체 얼마주고 만들었길래 이 모양입니까?,https://appbot.co/apps/2127682/reviews/1278250508,negative
1,2018-06-15,google_play,So Jung Jung,147,ko,"아니 이런 리뷰 처음 남겨요.. 저번부터 너무 어플들어가는것도 느리고 오늘은 결국 제대로 빌려서 타지도 못했내요. 어플을 이렇게 느리게 
이렇게 만들어 놓으면 어떻게 사용하라는거죠 대체..? 오늘도 빌릴려고 30분 넘게 서있었내요 제 주변에도 여러명이 계속 서있더라구요..",https://appbot.co/apps/2127682/reviews/1278250513,negative
1,2018-06-15,google_play,이정길,147,ko,이거하다가 열뻗쳐서 오토바이삿다^^ 매연 추가요~,https://appbot.co/apps/2127682/reviews/1278250530,mixed
2,2018-06-15,google_play,조̊아랴,147,ko,"업데이트 되고 안들어가져서 다시 다운받았는데도 안들어가지네요. 게다가 자전거모니터도 아예 데이터 오류로 켜지지 않으니 빠른 개선 
바랍니다.",https://appbot.co/apps/2127682/reviews/1278250532,negative
1,2018-06-15,google_play,임승,147,ko,오류가너무 많아요,https://appbot.co/apps/2127682/reviews/1278250540,negative
1,2018-06-15,google_play,Google 사용자,147,ko,"이거 완전 개 쓰레기네 왠만하면 이런거 안쓰는데 앱도 안켜지고 따릉이 고객센터 전화하니 전화 끊어버리고 안받고 걸어서15분이면 가는데 
이거땜에 여기서만20분걸림ㅋㅋ 대박 세금낭비 개 쩔음",https://appbot.co/apps/2127682/reviews/1278250546,negative
2,2018-06-15,google_play,Google 사용자,147,ko,따릉이는 정말 좋은데 앱으로 스트레스 받아요 업데이트 왜 한건지.. 또 접속 안되네요,https://appbot.co/apps/2127682/reviews/1278250553,negative
5,2018-06-15,google_play,tv허밍선,147,ko,지금 G7 G6 G5 폰에서 아예 접속안됩니당....고쳐주세요...,https://appbot.co/apps/2127682/reviews/1278250647,mixed
1,2018-06-15,google_play,Chuck Kim,147,ko,와 지금 결제됐다고 문자왔는데 그이후로 먹통ㅡㅡ 분통나네 진짜 대학생들시켜도 이거보다 잘만들어,https://appbot.co/apps/2127682/reviews/1278250670,negative
1,2018-06-14,google_play,David Cho,134,en,"The app seems okay but the servers are completely overloaded all the time. 
It is nearly impossible to use this service because of the server lag.",https://appbot.co/apps/2127682/reviews/1278241327,negative
1,2018-06-14,google_play,Aubameyang Arsenal,147,ko,앱이 형편 없네. 내가 발꼬락으로 만들어도 이거보다 잘만들겠다. 세금쓸라면 제대로 써라.,https://appbot.co/apps/2127682/reviews/1278250685,negative
1,2018-06-14,google_play,Gwangdo,147,ko,"어플 업데이트한 이후로 이용권 결제하려하면 이용권 쓰고 있는것도 없는데 이미 이용권 사용중이라고만 뜨고 결제 안되네요 그리고 위치 
꺼놓으면 gps실행 메시지 한번만 뜨게 해주세요 들어갈때마다 뜨는게 여간 귀찮은게 아닙니다",https://appbot.co/apps/2127682/reviews/1278250699,negative
3,2018-06-14,google_play,min kang,147,ko,"앱 업데이트 되고나서 오류계속 뜨고 실행자체가 안되네요, G6입니다",https://appbot.co/apps/2127682/reviews/1278250711,negative
1,2018-06-14,google_play,Google 사용자,147,ko,따릉이라는 시스템은 정말 좋은데 앱이 쓰레기네요 앱을 뭐 이딴식으로 만들었는지 이용할 때마다 쌍욕나옴,https://appbot.co/apps/2127682/reviews/1278250720,negative
1,2018-06-14,google_play,에프킬라,147,ko,앱 설치후 실행 하려 하면 APP 버젼 체크시 오류가 발생했습니다. 다시 연결 하겠습니까? 라고 뜨며 앱을 실행 할 수가 없습니다.,https://appbot.co/apps/2127682/reviews/1278250725,negative
1,2018-06-14,google_play,조동구,147,ko,계속 오류나고 너무 느림 ㅡ.ㅡ,https://appbot.co/apps/2127682/reviews/1278250728,negative
1,2018-06-14,google_play,정호중,147,ko,실행 자체가 안되는데요?,https://appbot.co/apps/2127682/reviews/1278250735,negative
1,2018-06-14,google_play,환자Patient,147,ko,App오류... 쓸데없는 기능보단 본기능에 충실해주시길,https://appbot.co/apps/2127682/reviews/1278250747,negative
1,2018-06-14,google_play,Google 사용자,147,ko,"업뎃을하면 더 좋아져야 하는거 아닌가요. 포맷도 디자인도..하...정기권끊었던거 취소하고 싶어질 정도네요. QR코드로 인식해서 
대여하는거 메인페이지에게 잘보이게 빼주고 느려터진 지도좀 치워주세요.",https://appbot.co/apps/2127682/reviews/1278250758,negative
1,2018-06-14,google_play,김주성,147,ko,"무슨 업데이트를 하라던지 뭔 말도없이 앱이 처음깔때랑 바뀌고 빌릴라하니까 비밀번호 입력했는데도 카드대라고 하고 뭐하는거임...이제 
따릉이 좀 타고 출퇴근한지3일차인데 이딴식으로 막아버리네",https://appbot.co/apps/2127682/reviews/1278250765,negative
1,2018-06-14,google_play,이진석,147,ko,업데이트 새로하고 애지간히 로딩 느리고 버전 안맞다고 자꾸 튕김,https://appbot.co/apps/2127682/reviews/1278250772,negative
1,2018-06-14,google_play,미루,147,ko,"지우고 다시깔아도 앱버전 체크시 오류가 발생했다고 강제종료됩니다. 평소에도 앱이 자주 충돌하고 반응속도가 너무 느려서 사용하는데 너무 
불편했는데 이제 아예 사용불가가되었습니다",https://appbot.co/apps/2127682/reviews/1278250775,negative
1,2018-06-14,google_play,백인겸,147,ko,어플 좀 제대로 만들어줬으면...,https://appbot.co/apps/2127682/reviews/1278250779,negative
2,2018-06-14,google_play,초록별엔진,147,ko,app 다시 설치하니까 계속 안들어가져요,https://appbot.co/apps/2127682/reviews/1278250786,negative
1,2018-06-14,google_play,KJ Park,147,ko,먹통입니다............,https://appbot.co/apps/2127682/reviews/1278250791,negative
1,2018-06-14,google_play,신동혁,147,ko,도대체 어플개발은 누구한테 맡기는건지 노답,https://appbot.co/apps/2127682/reviews/1278250799,negative
1,2018-06-14,google_play,이승원,147,ko,앱을 열었는데 흰 화면만 뜨고 아무것도 기능하질 않습니다. 정기 6개월권 끊은지 얼마 되지 않았는데 얼른 고쳐주셨으면 좋겠습니다..,https://appbot.co/apps/2127682/reviews/1278250810,negative
5,2018-06-14,google_play,고예,147,ko,앱버전체크시 오류? 이유가 뭘까요? 따릉이 좋아요,https://appbot.co/apps/2127682/reviews/1278250816,mixed
1,2018-06-14,google_play,백승주,147,ko,왜이렇게 에러가 자주 나나요,https://appbot.co/apps/2127682/reviews/1278250821,negative
1,2018-06-14,google_play,Google 사용자,147,ko,완전 쓰레기.. 좋은 제도를 똥덩어리로 만들어버리는 앱.,https://appbot.co/apps/2127682/reviews/1278250824,neutral
2,2018-06-14,google_play,박준휘,147,ko,앱버전 체크시 오류가 발생했다며 열리질 않네요,https://appbot.co/apps/2127682/reviews/1278250828,negative
1,2018-06-14,google_play,Boram Shin,147,ko,"앱이 업댓되고 나서 더 구려졌어요! 투자한만큼 더 좋아져야 하는데 이전버전보다 더 구립니다. Ui이도 구리고 이전버전이 이쁘지는 
않았지만 간단하고 버그도 별로 없어서 좋았는데 지금 업댓되고 나서 엉망진창입니다 차라리 여러번 테스트를 하고 올리던지요!! 잘 사용하고 
있다가 지금 빌리는데 1시간이상 소요하고 있습니다 앱을 지웠다가 깔았다가 그래도 앱 오류창 안 없어집니다 빨리.개선시켜주세요!! 
정기권으로 타고 있는데 이렇게 못 빌리면 보상해주시나요??!!!!",https://appbot.co/apps/2127682/reviews/1278250833,negative
1,2018-06-14,google_play,여인범,147,ko,업뎃왜쳐한거냐 진심 답이없네 이놈들은,https://appbot.co/apps/2127682/reviews/1278250838,negative
1,2018-06-14,google_play,grace Choi,147,ko,아니업데이트되고 30분지낫는데 자전거를못빌림....이게뭐임 짜증남 세금어따처먹음,https://appbot.co/apps/2127682/reviews/1278250844,negative
1,2018-06-14,google_play,준이,147,ko,"아니 갑작스럽게 패치하더니 인터페이스 바꾸는 건 그렇다쳐도 애초에 지도기반 대여소 조회는 느려터져서 터치조차 안되던건데 이걸로 
검색하게끔하면 어쩌잔겁니까;; 개발자분들은 이 앱 써보긴 하신건가요? 저도 관련 업종인데 이건진짜 아니죠;; 즐겨찾는 대여소는 조회도 
안되고 뭡니까;; 나 지금 한 시간 걸려서 따릉이 타고 집가야 하는데 어쩌라고요ㅠ!!",https://appbot.co/apps/2127682/reviews/1278250847,negative
1,2018-06-14,google_play,정병욱,147,ko,원래 앱에서 잘타고 있엇는데 앱바뀌고 나서 아예 대여가 불가능함. 이럴거면 업데이트는 왜햇는지 모르겟음,https://appbot.co/apps/2127682/reviews/1278250855,negative
1,2018-06-14,google_play,Inwoo Kim,147,ko,아 진짜 이렇게 개판인 앱을 뭔 생각으로 업데이트 했는지 원  디자인은 무슨 7~8년전에나 보던 디자인이고  AppCompatActivity만 사용해도 구글 메터리얼 디자인이 적용되는데 그거 하나 넣는게 그렇게 힘드냐?  거기에 무슨 얼어죽을 앱 버전 체크를 하고있고 또 버전 체크도 안되서 앱이 실행도 안되고 지도 조금만 줄여도 앱 멈추고  뭐 제대로 되어있는게 하나도 없네 진짜,https://appbot.co/apps/2127682/reviews/1278250859,negative
1,2018-06-14,google_play,이상민,147,ko,"자전거는 좋은걸로 잘 세워놨으면서 왜 앱은 이모양임? 잘 켜지지도 않고 그냥 브라우저 창 열듯이 같다 덕지덕지 붙여놓은 것밖에 없음. 
앱은 그냥 외주로 잘하는데 좀 맡기는 게 나을듯.",https://appbot.co/apps/2127682/reviews/1278250862,negative
1,2018-06-14,google_play,Mr. R,147,ko,따릉이 시스템자체는 좋은데 앱 업뎃되고 대여하기버튼도 못찾겠어서 들어와봤더니 나만그런게아니었다 ㅋㅋ 님들 걍 브라우저로 하셈,https://appbot.co/apps/2127682/reviews/1278250872,mixed
2,2018-06-14,google_play,YH M,147,ko,오늘 어플 바뀐다고 공지해서 다시 깔았는데 새버전 버벅이다가 지금은 app 버전체크 에러 나네요. 빨리 해결해주세요,https://appbot.co/apps/2127682/reviews/1278250890,negative
2,2018-06-14,google_play,김지향,147,ko,앱이 업데이트 되면서 더 느려지네요.. 이용법도 어렵고 결제도 안돼고.. 차라리 이전버전이 더 나은것같네요,https://appbot.co/apps/2127682/reviews/1278250902,negative
1,2018-06-14,google_play,리자몽.,147,ko,업데이트 이후 어플 실행도 안되고 로딩도 너무 길고 이용을 못하겠네요 빠른 수정 부탁드립니다,https://appbot.co/apps/2127682/reviews/1278250909,negative
1,2018-06-14,google_play,Judy Park,147,ko,나름 적응해서 쓰고있었는데 업뎃하니까ui도 그지같아지고 안먹어서 넘 불편함,https://appbot.co/apps/2127682/reviews/1278250913,negative
1,2018-06-14,google_play,조동휘,147,ko,"제발 전 버젼어플로 바꿔줘요 ㅜㅜㅜ 아니 지도는 왜 메인화면에 밖아놯고 스팟 이미지는 왜 이렇게 큰거에요.. 지도는 클릭하면 나오게 
해주시고 ui좀 저번 버젼처럼 간편하게 해주세요",https://appbot.co/apps/2127682/reviews/1278250923,negative
1,2018-06-14,google_play,맥치킨,147,ko,새어플은 언제 다운 가능한가요?,https://appbot.co/apps/2127682/reviews/1278250930,negative
1,2018-06-14,google_play,장재영,147,ko,ㄹㅇ 최악 앱 누구한테 만들게 시킨건지 모든 서울 시민이 사용할수 있게 만드려면 제대로 만들어야하는거 아닌가요,https://appbot.co/apps/2127682/reviews/1278250940,negative
2,2018-06-14,google_play,안은주,147,ko,오늘부터 새 앱 나온다고 했는데 왜 똑같죠?,https://appbot.co/apps/2127682/reviews/1278250945,negative
1,2018-06-14,google_play,최창훈,147,ko,테스트 안하고 개발하는듯..,https://appbot.co/apps/2127682/reviews/1278250949,negative
1,2018-06-14,google_play,박소정,147,ko,ㅋㅋ덕분에 지각 잘했습니다 업데이트도 안뜨는데 뭔 자꾸 버전오류야 ㅋㅋ어플 진짜 그지같이 만들어놓고,https://appbot.co/apps/2127682/reviews/1278251049,negative
3,2018-06-14,google_play,Hyuncheol Shin,147,ko,버그가 너무 많음. 방금은 앱 접속 불가 오류 떴네요,https://appbot.co/apps/2127682/reviews/1278251054,negative
1,2018-06-14,google_play,장기용,147,ko,"신용카드 결제는 왜 안되고 티머니랑 폰 결제는 왜 없앤거냐? 없앨거면 신용카드 결제 시스템이라고 제대로 만들던가 이런 쓰레기를 
어플이라고 아휴 ㅋㅋㅋ",https://appbot.co/apps/2127682/reviews/1278251062,negative
1,2018-06-13,google_play,유민준,147,ko,"앱을 발로 만들었나 뒤로가기도 제대로 안되고 결제 오류는 기본으로 뜨고 타는 시간보다 결재 하는시간이 더 걸리네 이용권을 샀으면 
비밀번호를 알려줘야지 그냥 택시타는게 낫겠다",https://appbot.co/apps/2127682/reviews/1278251069,negative
1,2018-06-13,google_play,이호승,147,ko,가입도 잘안되는데 ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278251074,negative
1,2018-06-13,google_play,김학준,147,ko,회원가입 몇번을 시도하다 결국포기 이딴 쓰레기앱을 도대체 어떻게 이용하라는건지 원,https://appbot.co/apps/2127682/reviews/1278251081,negative
1,2018-06-12,google_play,Aaron Siegel,134,en,"Easily, EASILY, the worst app I've ever used. I simply don't know how 
anyone thought this was a well-designed app, a easy-to-use app, or an app 
that makes any sense",https://appbot.co/apps/2127682/reviews/1278241334,negative
5,2018-06-12,google_play,ᄒᄒ,147,ko,16년도 부터 따릉이 이용하는데 덕분에 삶의 질이 상승했습니다ㅋㅋㅋㅋㅋ,https://appbot.co/apps/2127682/reviews/1278251093,positive
1,2018-06-12,google_play,Google 사용자,147,ko,"아니 정검을하긴해요? 대여번호눌리지도않고 장난하는것도아니고 돈날렷네요 이거어떻할거에요? 그렇다고 환불되는것도아니고 애초에 이런거할려면 
생각좀하고 개발하시던가 전화번호도없고;;;진짜 쓸데없이돈낭비해서 쓸모1도없네요 중간중간펑크나잇는것도있고 답이없어요 이럴꺼면 따릉이 
없애요;없으니만큼 못하니까",https://appbot.co/apps/2127682/reviews/1278251110,negative
2,2018-06-10,google_play,윤성민,147,ko,이용권 앱에서 구매하려는데 브라우저 최신이아니라고 막혀있음 아니 앱에서 쓰는건데왜안되는거야,https://appbot.co/apps/2127682/reviews/1278251114,negative
